spectrogram,label
whbwat1_XC822437.ogg.npy,whbwat1
grewar3_XC580303.ogg.npy,grewar3
whbwat1_XC756505.ogg.npy,whbwat1
comtai1_XC788042.ogg.npy,comtai1
litegr_XC585272.ogg.npy,litegr
bkwsti_XC544378.ogg.npy,bkwsti
blakit1_XC262835.ogg.npy,blakit1
zitcis1_XC558797.ogg.npy,zitcis1
emedov2_XC722955.ogg.npy,emedov2
rocpig_XC263180.ogg.npy,rocpig
greegr_XC630526.ogg.npy,greegr
comior1_XC376572.ogg.npy,comior1
grywag_XC683321.ogg.npy,grywag
whrmun_XC711543.ogg.npy,whrmun
comros_XC484731.ogg.npy,comros
hoopoe_XC701405.ogg.npy,hoopoe
hoopoe_XC789270.ogg.npy,hoopoe
rocpig_XC486871.ogg.npy,rocpig
stbkin1_XC522750.ogg.npy,stbkin1
rorpar_XC764464.ogg.npy,rorpar
btbeat1_XC444462.ogg.npy,btbeat1
forwag1_XC720532.ogg.npy,forwag1
btbeat1_XC142747.ogg.npy,btbeat1
commoo3_XC253281.ogg.npy,commoo3
commyn_XC577886.ogg.npy,commyn
asikoe2_XC347587.ogg.npy,asikoe2
copbar1_XC576598.ogg.npy,copbar1
marsan_XC838758.ogg.npy,marsan
houspa_XC677906.ogg.npy,houspa
grewar3_XC380660.ogg.npy,grewar3
commoo3_XC288672.ogg.npy,commoo3
eaywag1_XC672892.ogg.npy,eaywag1
brnhao1_XC608651.ogg.npy,brnhao1
commyn_XC110873.ogg.npy,commyn
woosan_XC478806.ogg.npy,woosan
putbab1_XC239783.ogg.npy,putbab1
sttwoo1_XC349693.ogg.npy,sttwoo1
nutman_XC792175.ogg.npy,nutman
rewbul_XC306398.ogg.npy,rewbul
blrwar1_XC569635.ogg.npy,blrwar1
labcro1_XC841049.ogg.npy,labcro1
whiter2_XC584672.ogg.npy,whiter2
hoopoe_XC398490.ogg.npy,hoopoe
graher1_XC521617.ogg.npy,graher1
comsan_XC361764.ogg.npy,comsan
lirplo_XC720515.ogg.npy,lirplo
whiter2_XC770346.ogg.npy,whiter2
gloibi_XC740152.ogg.npy,gloibi
greegr_XC528049.ogg.npy,greegr
commoo3_XC639486.ogg.npy,commoo3
brnhao1_XC647840.ogg.npy,brnhao1
whrmun_XC176319.ogg.npy,whrmun
rewbul_XC207898.ogg.npy,rewbul
stbkin1_XC236336.ogg.npy,stbkin1
comgre_XC767691.ogg.npy,comgre
hoopoe_XC369629.ogg.npy,hoopoe
grywag_XC636678.ogg.npy,grywag
rewlap1_XC733008.ogg.npy,rewlap1
graher1_XC48828.ogg.npy,graher1
grtdro1_XC306987.ogg.npy,grtdro1
whiter2_XC446878.ogg.npy,whiter2
grnwar1_XC482447.ogg.npy,grnwar1
brcful1_XC318995.ogg.npy,brcful1
comsan_XC338208.ogg.npy,comsan
brakit1_XC827537.ogg.npy,brakit1
whrmun_XC853726.ogg.npy,whrmun
purher1_XC827227.ogg.npy,purher1
cohcuc1_XC348575.ogg.npy,cohcuc1
asikoe2_XC540848.ogg.npy,asikoe2
labcro1_XC455250.ogg.npy,labcro1
spoowl1_XC517680.ogg.npy,spoowl1
asikoe2_XC332745.ogg.npy,asikoe2
rossta2_XC652561.ogg.npy,rossta2
houcro1_XC787550.ogg.npy,houcro1
zitcis1_XC724749.ogg.npy,zitcis1
gyhcaf1_XC701624.ogg.npy,gyhcaf1
litgre1_XC180116.ogg.npy,litgre1
aspswi1_XC283409.ogg.npy,aspswi1
zitcis1_XC451178.ogg.npy,zitcis1
gyhcaf1_XC408730.ogg.npy,gyhcaf1
whbwoo2_XC397769.ogg.npy,whbwoo2
grnsan_XC471573.ogg.npy,grnsan
grecou1_XC126408.ogg.npy,grecou1
oripip1_XC124380.ogg.npy,oripip1
houspa_XC260100.ogg.npy,houspa
bkcbul1_XC786581.ogg.npy,bkcbul1
thbwar1_XC681117.ogg.npy,thbwar1
whiter2_XC412706.ogg.npy,whiter2
bcnher_XC676277.ogg.npy,bcnher
wemhar1_XC702373.ogg.npy,wemhar1
brwowl1_XC637207.ogg.npy,brwowl1
kenplo1_XC485349.ogg.npy,kenplo1
grewar3_XC420087.ogg.npy,grewar3
bkwsti_XC269609.ogg.npy,bkwsti
comsan_XC838141.ogg.npy,comsan
comros_XC457676.ogg.npy,comros
graher1_XC590234.ogg.npy,graher1
asikoe2_XC807619.ogg.npy,asikoe2
grtdro1_XC150638.ogg.npy,grtdro1
emedov2_XC692667.ogg.npy,emedov2
rorpar_XC442500.ogg.npy,rorpar
comgre_XC355296.ogg.npy,comgre
rorpar_XC340755.ogg.npy,rorpar
grnsan_XC301655.ogg.npy,grnsan
comtai1_XC537772.ogg.npy,comtai1
brwowl1_XC824375.ogg.npy,brwowl1
litgre1_XC546375.ogg.npy,litgre1
junmyn1_XC209051.ogg.npy,junmyn1
grnsan_XC301654.ogg.npy,grnsan
cohcuc1_XC316409.ogg.npy,cohcuc1
gyhcaf1_XC116631.ogg.npy,gyhcaf1
kenplo1_XC645958.ogg.npy,kenplo1
comkin1_XC324928.ogg.npy,comkin1
pursun4_XC73048.ogg.npy,pursun4
lblwar1_XC777382.ogg.npy,lblwar1
copbar1_XC293720.ogg.npy,copbar1
comtai1_XC402973.ogg.npy,comtai1
lblwar1_XC453491.ogg.npy,lblwar1
lirplo_XC465801.ogg.npy,lirplo
gargan_XC650339.ogg.npy,gargan
bkwsti_XC496380.ogg.npy,bkwsti
comgre_XC820709.ogg.npy,comgre
piekin1_XC515895.ogg.npy,piekin1
comtai1_XC683304.ogg.npy,comtai1
comtai1_XC723472.ogg.npy,comtai1
lirplo_XC804754.ogg.npy,lirplo
comkin1_XC511664.ogg.npy,comkin1
blrwar1_XC654568.ogg.npy,blrwar1
commoo3_XC729065.ogg.npy,commoo3
commoo3_XC403957.ogg.npy,commoo3
grnsan_XC497064.ogg.npy,grnsan
orihob2_XC538846.ogg.npy,orihob2
comgre_XC580617.ogg.npy,comgre
houspa_XC739675.ogg.npy,houspa
crseag1_XC523490.ogg.npy,crseag1
bkskit1_XC352575.ogg.npy,bkskit1
graher1_XC587822.ogg.npy,graher1
whtkin2_XC362808.ogg.npy,whtkin2
rewlap1_XC362840.ogg.npy,rewlap1
copbar1_XC702460.ogg.npy,copbar1
bkwsti_XC428707.ogg.npy,bkwsti
stbkin1_XC294062.ogg.npy,stbkin1
houspa_XC641213.ogg.npy,houspa
rorpar_XC626055.ogg.npy,rorpar
thbwar1_XC786973.ogg.npy,thbwar1
graher1_XC665146.ogg.npy,graher1
grewar3_XC533876.ogg.npy,grewar3
comsan_XC699302.ogg.npy,comsan
bkskit1_XC805217.ogg.npy,bkskit1
grnsan_XC723431.ogg.npy,grnsan
rossta2_XC728313.ogg.npy,rossta2
grtdro1_XC336531.ogg.npy,grtdro1
pursun4_XC195584.ogg.npy,pursun4
blrwar1_XC249229.ogg.npy,blrwar1
indrol2_XC116750.ogg.npy,indrol2
gryfra_XC775466.ogg.npy,gryfra
eaywag1_XC593637.ogg.npy,eaywag1
comior1_XC266920.ogg.npy,comior1
grtdro1_XC578796.ogg.npy,grtdro1
zitcis1_XC568236.ogg.npy,zitcis1
grnsan_XC581820.ogg.npy,grnsan
copbar1_XC197611.ogg.npy,copbar1
graher1_XC706695.ogg.npy,graher1
asikoe2_XC476378.ogg.npy,asikoe2
lblwar1_XC483584.ogg.npy,lblwar1
grnsan_XC743688.ogg.npy,grnsan
whbwat1_XC232832.ogg.npy,whbwat1
grewar3_XC756008.ogg.npy,grewar3
mawthr1_XC362115.ogg.npy,mawthr1
rewbul_XC406126.ogg.npy,rewbul
vefnut1_XC781049.ogg.npy,vefnut1
grnsan_XC585075.ogg.npy,grnsan
comtai1_XC245904.ogg.npy,comtai1
blrwar1_XC656128.ogg.npy,blrwar1
maghor2_XC189231.ogg.npy,maghor2
bcnher_XC811976.ogg.npy,bcnher
comkin1_XC618166.ogg.npy,comkin1
grtdro1_XC610727.ogg.npy,grtdro1
purher1_XC588208.ogg.npy,purher1
litegr_XC282918.ogg.npy,litegr
barswa_XC312064.ogg.npy,barswa
grewar3_XC484203.ogg.npy,grewar3
eucdov_XC787689.ogg.npy,eucdov
comsan_XC663708.ogg.npy,comsan
comkin1_XC845634.ogg.npy,comkin1
eurcoo_XC687009.ogg.npy,eurcoo
tibfly3_XC152872.ogg.npy,tibfly3
grywag_XC356662.ogg.npy,grywag
graher1_XC684243.ogg.npy,graher1
litegr_XC757555.ogg.npy,litegr
brasta1_XC443646.ogg.npy,brasta1
hoopoe_XC317080.ogg.npy,hoopoe
eucdov_XC669823.ogg.npy,eucdov
blhori1_XC499018.ogg.npy,blhori1
pomgrp2_XC214020.ogg.npy,pomgrp2
blrwar1_XC234437.ogg.npy,blrwar1
bkwsti_XC727558.ogg.npy,bkwsti
woosan_XC739348.ogg.npy,woosan
blrwar1_XC731602.ogg.npy,blrwar1
commoo3_XC645062.ogg.npy,commoo3
shikra1_XC343014.ogg.npy,shikra1
greegr_XC456479.ogg.npy,greegr
houspa_XC650362.ogg.npy,houspa
whiter2_XC770351.ogg.npy,whiter2
stbkin1_XC637354.ogg.npy,stbkin1
eucdov_XC627301.ogg.npy,eucdov
gargan_XC793033.ogg.npy,gargan
brcful1_XC816790.ogg.npy,brcful1
houspa_XC463029.ogg.npy,houspa
comkin1_XC499089.ogg.npy,comkin1
eurcoo_XC641446.ogg.npy,eurcoo
blrwar1_XC733119.ogg.npy,blrwar1
grewar3_XC652513.ogg.npy,grewar3
crseag1_XC797749.ogg.npy,crseag1
comgre_XC383371.ogg.npy,comgre
eurcoo_XC773385.ogg.npy,eurcoo
blrwar1_XC563159.ogg.npy,blrwar1
pursun4_XC541653.ogg.npy,pursun4
comior1_XC425924.ogg.npy,comior1
houspa_XC432106.ogg.npy,houspa
comgre_XC432354.ogg.npy,comgre
comros_XC324398.ogg.npy,comros
rufbab3_XC123007.ogg.npy,rufbab3
spoowl1_XC395029.ogg.npy,spoowl1
bcnher_XC541223.ogg.npy,bcnher
bcnher_XC128632.ogg.npy,bcnher
rorpar_XC535800.ogg.npy,rorpar
blakit1_XC323761.ogg.npy,blakit1
bkwsti_XC338795.ogg.npy,bkwsti
grnwar1_XC736630.ogg.npy,grnwar1
blrwar1_XC659135.ogg.npy,blrwar1
greegr_XC202074.ogg.npy,greegr
comsan_XC802492.ogg.npy,comsan
comsan_XC465566.ogg.npy,comsan
kenplo1_XC338265.ogg.npy,kenplo1
darter2_XC684290.ogg.npy,darter2
ashdro1_XC771306.ogg.npy,ashdro1
gybpri1_XC709698.ogg.npy,gybpri1
grnwar1_XC207762.ogg.npy,grnwar1
lirplo_XC796558.ogg.npy,lirplo
lirplo_XC784842.ogg.npy,lirplo
lirplo_XC652339.ogg.npy,lirplo
comior1_XC503389.ogg.npy,comior1
comkin1_XC714185.ogg.npy,comkin1
comgre_XC484266.ogg.npy,comgre
woosan_XC582100.ogg.npy,woosan
lirplo_XC795907.ogg.npy,lirplo
bcnher_XC654331.ogg.npy,bcnher
rewbul_XC469086.ogg.npy,rewbul
comfla1_XC410648.ogg.npy,comfla1
thbwar1_XC667277.ogg.npy,thbwar1
yebbab1_XC346138.ogg.npy,yebbab1
commoo3_XC341737.ogg.npy,commoo3
rewbul_XC490874.ogg.npy,rewbul
sbeowl1_XC383577.ogg.npy,sbeowl1
bladro1_XC442337.ogg.npy,bladro1
compea_XC189336.ogg.npy,compea
ashdro1_XC769472.ogg.npy,ashdro1
litegr_XC843447.ogg.npy,litegr
hoopoe_XC724975.ogg.npy,hoopoe
houspa_XC628366.ogg.npy,houspa
lirplo_XC827050.ogg.npy,lirplo
litgre1_XC341035.ogg.npy,litgre1
houspa_XC635443.ogg.npy,houspa
grnsan_XC828089.ogg.npy,grnsan
rewbul_XC210183.ogg.npy,rewbul
grywag_XC668145.ogg.npy,grywag
marsan_XC153904.ogg.npy,marsan
bkrfla1_XC255437.ogg.npy,bkrfla1
grnsan_XC547921.ogg.npy,grnsan
blnmon1_XC562606.ogg.npy,blnmon1
bcnher_XC472190.ogg.npy,bcnher
zitcis1_XC789619.ogg.npy,zitcis1
rorpar_XC713926.ogg.npy,rorpar
grecou1_XC450275.ogg.npy,grecou1
stbkin1_XC608670.ogg.npy,stbkin1
grbeat1_XC509474.ogg.npy,grbeat1
rorpar_XC459291.ogg.npy,rorpar
bkwsti_XC809164.ogg.npy,bkwsti
labcro1_XC787757.ogg.npy,labcro1
grywag_XC614147.ogg.npy,grywag
orihob2_XC756487.ogg.npy,orihob2
purswa3_XC278753.ogg.npy,purswa3
copbar1_XC792671.ogg.npy,copbar1
zitcis1_XC236928.ogg.npy,zitcis1
brakit1_XC246760.ogg.npy,brakit1
graher1_XC667505.ogg.npy,graher1
crseag1_XC713655.ogg.npy,crseag1
grewar3_XC135405.ogg.npy,grewar3
houspa_XC571250.ogg.npy,houspa
eucdov_XC820074.ogg.npy,eucdov
lblwar1_XC639661.ogg.npy,lblwar1
yebbab1_XC267098.ogg.npy,yebbab1
grewar3_XC573196.ogg.npy,grewar3
graher1_XC356090.ogg.npy,graher1
comkin1_XC690633.ogg.npy,comkin1
commyn_XC713913.ogg.npy,commyn
barswa_XC178403.ogg.npy,barswa
hoopoe_XC173847.ogg.npy,hoopoe
bcnher_XC309051.ogg.npy,bcnher
orihob2_XC690489.ogg.npy,orihob2
mawthr1_XC318812.ogg.npy,mawthr1
malpar1_XC604530.ogg.npy,malpar1
grewar3_XC189947.ogg.npy,grewar3
grewar3_XC342321.ogg.npy,grewar3
emedov2_XC328135.ogg.npy,emedov2
comior1_XC608941.ogg.npy,comior1
brnshr_XC611408.ogg.npy,brnshr
comtai1_XC621219.ogg.npy,comtai1
rocpig_XC842780.ogg.npy,rocpig
comsan_XC856294.ogg.npy,comsan
houspa_XC786618.ogg.npy,houspa
tibfly3_XC189109.ogg.npy,tibfly3
comkin1_XC450292.ogg.npy,comkin1
comros_XC376485.ogg.npy,comros
grnwar1_XC347399.ogg.npy,grnwar1
lirplo_XC734400.ogg.npy,lirplo
gyhcaf1_XC779854.ogg.npy,gyhcaf1
comsan_XC142393.ogg.npy,comsan
grtdro1_XC440389.ogg.npy,grtdro1
comsan_XC558727.ogg.npy,comsan
comgre_XC687397.ogg.npy,comgre
commyn_XC116527.ogg.npy,commyn
marsan_XC304118.ogg.npy,marsan
eaywag1_XC361316.ogg.npy,eaywag1
purher1_XC432223.ogg.npy,purher1
rerswa1_XC178396.ogg.npy,rerswa1
greegr_XC497808.ogg.npy,greegr
grywag_XC458289.ogg.npy,grywag
commoo3_XC370952.ogg.npy,commoo3
zitcis1_XC808223.ogg.npy,zitcis1
bcnher_XC452567.ogg.npy,bcnher
piebus1_XC856054.ogg.npy,piebus1
plapri1_XC304085.ogg.npy,plapri1
revbul_XC788997.ogg.npy,revbul
indtit1_XC576909.ogg.npy,indtit1
gargan_XC807089.ogg.npy,gargan
asbfly_XC578909.ogg.npy,asbfly
zitcis1_XC557791.ogg.npy,zitcis1
comkin1_XC743756.ogg.npy,comkin1
grnsan_XC663557.ogg.npy,grnsan
whiter2_XC414721.ogg.npy,whiter2
zitcis1_XC337545.ogg.npy,zitcis1
rerswa1_XC423977.ogg.npy,rerswa1
stbkin1_XC665896.ogg.npy,stbkin1
piebus1_XC185033.ogg.npy,piebus1
rocpig_XC129886.ogg.npy,rocpig
purher1_XC631681.ogg.npy,purher1
hoopoe_XC820519.ogg.npy,hoopoe
woosan_XC488072.ogg.npy,woosan
comkin1_XC714220.ogg.npy,comkin1
heswoo1_XC357155.ogg.npy,heswoo1
bkwsti_XC188713.ogg.npy,bkwsti
eurcoo_XC621931.ogg.npy,eurcoo
piebus1_XC571389.ogg.npy,piebus1
greegr_XC435966.ogg.npy,greegr
gryfra_XC308571.ogg.npy,gryfra
labcro1_XC285048.ogg.npy,labcro1
rocpig_XC844858.ogg.npy,rocpig
dafbab1_XC187069.ogg.npy,dafbab1
laudov1_XC234881.ogg.npy,laudov1
comros_XC289948.ogg.npy,comros
gybpri1_XC362824.ogg.npy,gybpri1
rorpar_XC352676.ogg.npy,rorpar
blrwar1_XC178690.ogg.npy,blrwar1
tibfly3_XC207659.ogg.npy,tibfly3
tibfly3_XC645727.ogg.npy,tibfly3
eucdov_XC662830.ogg.npy,eucdov
graher1_XC559528.ogg.npy,graher1
labcro1_XC115152.ogg.npy,labcro1
eurcoo_XC772766.ogg.npy,eurcoo
lirplo_XC418882.ogg.npy,lirplo
chbeat1_XC178285.ogg.npy,chbeat1
piebus1_XC204769.ogg.npy,piebus1
woosan_XC378704.ogg.npy,woosan
comsan_XC659279.ogg.npy,comsan
wemhar1_XC666373.ogg.npy,wemhar1
bkwsti_XC417021.ogg.npy,bkwsti
gyhcaf1_XC73270.ogg.npy,gyhcaf1
revbul_XC116832.ogg.npy,revbul
plapri1_XC362826.ogg.npy,plapri1
bkwsti_XC663368.ogg.npy,bkwsti
graher1_XC603671.ogg.npy,graher1
sttwoo1_XC615774.ogg.npy,sttwoo1
comsan_XC829389.ogg.npy,comsan
whtkin2_XC377406.ogg.npy,whtkin2
lirplo_XC745652.ogg.npy,lirplo
bkskit1_XC352554.ogg.npy,bkskit1
grywag_XC672536.ogg.npy,grywag
grnwar1_XC193501.ogg.npy,grnwar1
hoopoe_XC316863.ogg.npy,hoopoe
purher1_XC471545.ogg.npy,purher1
rocpig_XC829900.ogg.npy,rocpig
houspa_XC638082.ogg.npy,houspa
whbwag1_XC267083.ogg.npy,whbwag1
brwowl1_XC179946.ogg.npy,brwowl1
brodro1_XC284391.ogg.npy,brodro1
gybpri1_XC382148.ogg.npy,gybpri1
whtkin2_XC477294.ogg.npy,whtkin2
rewlap1_XC563965.ogg.npy,rewlap1
spodov_XC684741.ogg.npy,spodov
gyhcaf1_XC720382.ogg.npy,gyhcaf1
comior1_XC481330.ogg.npy,comior1
commoo3_XC538973.ogg.npy,commoo3
brodro1_XC197613.ogg.npy,brodro1
zitcis1_XC821791.ogg.npy,zitcis1
grywag_XC456027.ogg.npy,grywag
putbab1_XC697558.ogg.npy,putbab1
maghor2_XC386044.ogg.npy,maghor2
hoopoe_XC789269.ogg.npy,hoopoe
shikra1_XC401593.ogg.npy,shikra1
eaywag1_XC796070.ogg.npy,eaywag1
zitcis1_XC527576.ogg.npy,zitcis1
barswa_XC820271.ogg.npy,barswa
piekin1_XC304000.ogg.npy,piekin1
grefla1_XC284839.ogg.npy,grefla1
rufwoo2_XC562984.ogg.npy,rufwoo2
zitcis1_XC583639.ogg.npy,zitcis1
comsan_XC741572.ogg.npy,comsan
litegr_XC188332.ogg.npy,litegr
kenplo1_XC376955.ogg.npy,kenplo1
commoo3_XC559153.ogg.npy,commoo3
ashdro1_XC404676.ogg.npy,ashdro1
bcnher_XC673963.ogg.npy,bcnher
commyn_XC116526.ogg.npy,commyn
brodro1_XC240624.ogg.npy,brodro1
comkin1_XC543518.ogg.npy,comkin1
laudov1_XC371358.ogg.npy,laudov1
gargan_XC833727.ogg.npy,gargan
houspa_XC168476.ogg.npy,houspa
insbab1_XC574853.ogg.npy,insbab1
grtdro1_XC537855.ogg.npy,grtdro1
litgre1_XC472066.ogg.npy,litgre1
barswa_XC578053.ogg.npy,barswa
blnmon1_XC406615.ogg.npy,blnmon1
labcro1_XC490161.ogg.npy,labcro1
sbeowl1_XC172340.ogg.npy,sbeowl1
grewar3_XC162677.ogg.npy,grewar3
litegr_XC842219.ogg.npy,litegr
rocpig_XC169211.ogg.npy,rocpig
bkwsti_XC726579.ogg.npy,bkwsti
comtai1_XC118078.ogg.npy,comtai1
bladro1_XC596818.ogg.npy,bladro1
gyhcaf1_XC580675.ogg.npy,gyhcaf1
woosan_XC740796.ogg.npy,woosan
bkskit1_XC353838.ogg.npy,bkskit1
kenplo1_XC182877.ogg.npy,kenplo1
comsan_XC266359.ogg.npy,comsan
grehor1_XC747011.ogg.npy,grehor1
comior1_XC444463.ogg.npy,comior1
insowl1_XC233804.ogg.npy,insowl1
comtai1_XC209010.ogg.npy,comtai1
rorpar_XC844371.ogg.npy,rorpar
aspfly1_XC458411.ogg.npy,aspfly1
zitcis1_XC565038.ogg.npy,zitcis1
lirplo_XC630125.ogg.npy,lirplo
rocpig_XC361753.ogg.npy,rocpig
eucdov_XC710809.ogg.npy,eucdov
houspa_XC234401.ogg.npy,houspa
bcnher_XC819188.ogg.npy,bcnher
woosan_XC606814.ogg.npy,woosan
grefla1_XC760942.ogg.npy,grefla1
hoopoe_XC252584.ogg.npy,hoopoe
grywag_XC812495.ogg.npy,grywag
woosan_XC747221.ogg.npy,woosan
grejun2_XC574335.ogg.npy,grejun2
blrwar1_XC564640.ogg.npy,blrwar1
comgre_XC436348.ogg.npy,comgre
litegr_XC718490.ogg.npy,litegr
bkwsti_XC338278.ogg.npy,bkwsti
brnshr_XC815433.ogg.npy,brnshr
commoo3_XC545680.ogg.npy,commoo3
grtdro1_XC336526.ogg.npy,grtdro1
comros_XC324399.ogg.npy,comros
piekin1_XC341770.ogg.npy,piekin1
hoopoe_XC312066.ogg.npy,hoopoe
kenplo1_XC638362.ogg.npy,kenplo1
blrwar1_XC199244.ogg.npy,blrwar1
malpar1_XC753447.ogg.npy,malpar1
comsan_XC552414.ogg.npy,comsan
graher1_XC497432.ogg.npy,graher1
comsan_XC744944.ogg.npy,comsan
lewduc1_XC169762.ogg.npy,lewduc1
blrwar1_XC611500.ogg.npy,blrwar1
comkin1_XC586275.ogg.npy,comkin1
eurcoo_XC572645.ogg.npy,eurcoo
eaywag1_XC642038.ogg.npy,eaywag1
lirplo_XC554998.ogg.npy,lirplo
blhori1_XC163084.ogg.npy,blhori1
piebus1_XC430286.ogg.npy,piebus1
comgre_XC562805.ogg.npy,comgre
categr_XC361553.ogg.npy,categr
commoo3_XC637536.ogg.npy,commoo3
blrwar1_XC661059.ogg.npy,blrwar1
houcro1_XC116648.ogg.npy,houcro1
houspa_XC326996.ogg.npy,houspa
bladro1_XC209203.ogg.npy,bladro1
gyhcaf1_XC204131.ogg.npy,gyhcaf1
comsan_XC385916.ogg.npy,comsan
hoopoe_XC137661.ogg.npy,hoopoe
eurbla2_XC189333.ogg.npy,eurbla2
comtai1_XC321614.ogg.npy,comtai1
comtai1_XC468801.ogg.npy,comtai1
laudov1_XC374007.ogg.npy,laudov1
purher1_XC157379.ogg.npy,purher1
eaywag1_XC370080.ogg.npy,eaywag1
grnsan_XC392805.ogg.npy,grnsan
wemhar1_XC187174.ogg.npy,wemhar1
lirplo_XC674290.ogg.npy,lirplo
labcro1_XC115154.ogg.npy,labcro1
crseag1_XC636291.ogg.npy,crseag1
litegr_XC795968.ogg.npy,litegr
commoo3_XC626604.ogg.npy,commoo3
blakit1_XC269713.ogg.npy,blakit1
comros_XC486682.ogg.npy,comros
comior1_XC613678.ogg.npy,comior1
maghor2_XC498561.ogg.npy,maghor2
comros_XC729744.ogg.npy,comros
bcnher_XC665421.ogg.npy,bcnher
insowl1_XC673780.ogg.npy,insowl1
btbeat1_XC757871.ogg.npy,btbeat1
placuc3_XC682031.ogg.npy,placuc3
forwag1_XC810384.ogg.npy,forwag1
eaywag1_XC584625.ogg.npy,eaywag1
comkin1_XC287560.ogg.npy,comkin1
blrwar1_XC659071.ogg.npy,blrwar1
crseag1_XC719834.ogg.npy,crseag1
comkin1_XC598240.ogg.npy,comkin1
plapri1_XC859313.ogg.npy,plapri1
purher1_XC276851.ogg.npy,purher1
lirplo_XC839895.ogg.npy,lirplo
comsan_XC858210.ogg.npy,comsan
asikoe2_XC840485.ogg.npy,asikoe2
brnshr_XC837100.ogg.npy,brnshr
zitcis1_XC633694.ogg.npy,zitcis1
ashwoo2_XC685139.ogg.npy,ashwoo2
maltro1_XC397144.ogg.npy,maltro1
rocpig_XC536370.ogg.npy,rocpig
grywag_XC432285.ogg.npy,grywag
bladro1_XC796221.ogg.npy,bladro1
asikoe2_XC461634.ogg.npy,asikoe2
rerswa1_XC383401.ogg.npy,rerswa1
graher1_XC306076.ogg.npy,graher1
revbul_XC205814.ogg.npy,revbul
eurcoo_XC201684.ogg.npy,eurcoo
asikoe2_XC735666.ogg.npy,asikoe2
bcnher_XC304259.ogg.npy,bcnher
commoo3_XC701368.ogg.npy,commoo3
inbrob1_XC360927.ogg.npy,inbrob1
rerswa1_XC464439.ogg.npy,rerswa1
hoopoe_XC722698.ogg.npy,hoopoe
comros_XC385585.ogg.npy,comros
categr_XC297698.ogg.npy,categr
grewar3_XC729562.ogg.npy,grewar3
litegr_XC495928.ogg.npy,litegr
goflea1_XC206408.ogg.npy,goflea1
woosan_XC664543.ogg.npy,woosan
comsan_XC621618.ogg.npy,comsan
pursun4_XC514814.ogg.npy,pursun4
grehor1_XC304554.ogg.npy,grehor1
greegr_XC109029.ogg.npy,greegr
marsan_XC360710.ogg.npy,marsan
rerswa1_XC384434.ogg.npy,rerswa1
commyn_XC294605.ogg.npy,commyn
pursun4_XC357594.ogg.npy,pursun4
brnhao1_XC839962.ogg.npy,brnhao1
grnwar1_XC804254.ogg.npy,grnwar1
nutman_XC305700.ogg.npy,nutman
grnsan_XC667687.ogg.npy,grnsan
litspi1_XC653115.ogg.npy,litspi1
compea_XC251875.ogg.npy,compea
comgre_XC793742.ogg.npy,comgre
comgre_XC634242.ogg.npy,comgre
bkcbul1_XC306398.ogg.npy,bkcbul1
comkin1_XC632932.ogg.npy,comkin1
comior1_XC737727.ogg.npy,comior1
houspa_XC326670.ogg.npy,houspa
comsan_XC716975.ogg.npy,comsan
lirplo_XC745292.ogg.npy,lirplo
wemhar1_XC189882.ogg.npy,wemhar1
grtdro1_XC786224.ogg.npy,grtdro1
hoopoe_XC401686.ogg.npy,hoopoe
categr_XC787338.ogg.npy,categr
lirplo_XC733124.ogg.npy,lirplo
putbab1_XC210535.ogg.npy,putbab1
zitcis1_XC301756.ogg.npy,zitcis1
barswa_XC361216.ogg.npy,barswa
grecou1_XC584332.ogg.npy,grecou1
commoo3_XC407159.ogg.npy,commoo3
barswa_XC764145.ogg.npy,barswa
houspa_XC856956.ogg.npy,houspa
bcnher_XC601227.ogg.npy,bcnher
blakit1_XC618418.ogg.npy,blakit1
whtkin2_XC120919.ogg.npy,whtkin2
rocpig_XC568146.ogg.npy,rocpig
hoopoe_XC710302.ogg.npy,hoopoe
greegr_XC523477.ogg.npy,greegr
comkin1_XC368881.ogg.npy,comkin1
whbwat1_XC638315.ogg.npy,whbwat1
zitcis1_XC746456.ogg.npy,zitcis1
lblwar1_XC152812.ogg.npy,lblwar1
comros_XC563477.ogg.npy,comros
rerswa1_XC558233.ogg.npy,rerswa1
grnsan_XC806045.ogg.npy,grnsan
purswa3_XC857310.ogg.npy,purswa3
comkin1_XC857229.ogg.npy,comkin1
plapri1_XC834650.ogg.npy,plapri1
blhori1_XC209870.ogg.npy,blhori1
eucdov_XC129508.ogg.npy,eucdov
labcro1_XC73387.ogg.npy,labcro1
grnsan_XC795344.ogg.npy,grnsan
lirplo_XC643120.ogg.npy,lirplo
barswa_XC457832.ogg.npy,barswa
rerswa1_XC390259.ogg.npy,rerswa1
grynig2_XC190742.ogg.npy,grynig2
brnhao1_XC531877.ogg.npy,brnhao1
bcnher_XC640517.ogg.npy,bcnher
comgre_XC613836.ogg.npy,comgre
brnhao1_XC566237.ogg.npy,brnhao1
greegr_XC240330.ogg.npy,greegr
revbul_XC53988.ogg.npy,revbul
blnmon1_XC216893.ogg.npy,blnmon1
grywag_XC768276.ogg.npy,grywag
forwag1_XC684517.ogg.npy,forwag1
gloibi_XC383291.ogg.npy,gloibi
woosan_XC824740.ogg.npy,woosan
eaywag1_XC765504.ogg.npy,eaywag1
spodov_XC789075.ogg.npy,spodov
ashpri1_XC276715.ogg.npy,ashpri1
lirplo_XC728567.ogg.npy,lirplo
